Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/5           void std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_assign<std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> > const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*>, true> > > >(std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> > const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*>, true> > > const&) [230]
                0.00    0.00       1/1           Parser::~Parser() [299]
                0.00    0.00       1/1           Problem::~Problem() [301]
-----------------------------------------------
                0.05    1.35       1/1           main [1]
[2]     99.9    0.05    1.35       1         breadth_first_search(BaseTask&) [2]
                1.10    0.00  157452/157453      std::_Hashtable<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::allocator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, std::__detail::_Identity, std::equal_to<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, hash_unordered_set, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_find_before_node(unsigned long, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const&, unsigned long) const [3]
                0.04    0.15   27587/27587       Task::get_successor_states(std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >&) [4]
                0.04    0.00   56008/186577      _get_grounded_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [5]
                0.01    0.00  269470/593908      std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::~_Hashtable() [7]
                0.01    0.00      16/16          void std::vector<SearchNode, std::allocator<SearchNode> >::_M_realloc_insert<SearchNode>(__gnu_cxx::__normal_iterator<SearchNode*, std::vector<SearchNode, std::allocator<SearchNode> > >, SearchNode&&) [8]
                0.00    0.00       1/1           std::_Hashtable<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::allocator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, std::__detail::_Identity, std::equal_to<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, hash_unordered_set, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_Hashtable<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const*>(std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const*, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const*, unsigned long, hash_unordered_set const&, std::equal_to<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > const&, std::allocator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > const&, std::integral_constant<bool, true>) [34]
                0.00    0.00   28004/28004       std::_Function_handler<bool (char), std::__detail::_AnyMatcher<std::__cxx11::regex_traits<char>, false, false, false> >::_M_invoke(std::_Any_data const&, char&&) [59]
                0.00    0.00   28003/28004       std::_Hashtable<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::allocator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, std::__detail::_Identity, std::equal_to<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, hash_unordered_set, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, true>*, unsigned long) [58]
                0.00    0.00       6/82763       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [56]
                0.00    0.00       1/249066      frame_dummy [47]
-----------------------------------------------
                0.00    0.00       1/157453      std::_Hashtable<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::allocator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, std::__detail::_Identity, std::equal_to<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, hash_unordered_set, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_Hashtable<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const*>(std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const*, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const*, unsigned long, hash_unordered_set const&, std::equal_to<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > const&, std::allocator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > const&, std::integral_constant<bool, true>) [34]
                1.10    0.00  157452/157453      breadth_first_search(BaseTask&) [2]
[3]     78.6    1.10    0.00  157453         std::_Hashtable<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::allocator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, std::__detail::_Identity, std::equal_to<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, hash_unordered_set, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_find_before_node(unsigned long, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const&, unsigned long) const [3]
-----------------------------------------------
                0.04    0.15   27587/27587       breadth_first_search(BaseTask&) [2]
[4]     13.3    0.04    0.15   27587         Task::get_successor_states(std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >&) [4]
                0.08    0.00  129449/186577      _get_grounded_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [5]
                0.05    0.00  304163/304163      void std::vector<std::vector<EncodedOperator*, std::allocator<EncodedOperator*> >, std::allocator<std::vector<EncodedOperator*, std::allocator<EncodedOperator*> > > >::_M_realloc_insert<std::vector<EncodedOperator*, std::allocator<EncodedOperator*> > const&>(__gnu_cxx::__normal_iterator<std::vector<EncodedOperator*, std::allocator<EncodedOperator*> >*, std::vector<std::vector<EncodedOperator*, std::allocator<EncodedOperator*> >, std::allocator<std::vector<EncodedOperator*, std::allocator<EncodedOperator*> > > > >, std::vector<EncodedOperator*, std::allocator<EncodedOperator*> > const&) [6]
                0.01    0.00  258898/593908      std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::~_Hashtable() [7]
                0.00    0.00  910904/910904      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<int>, int const&) [53]
                0.00    0.00  840804/840804      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_unique_pos(int const&) [54]
                0.00    0.00  185319/249066      frame_dummy [47]
                0.00    0.00  166579/166621      std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<int, false>*, unsigned long) [55]
                0.00    0.00   27587/82763       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [56]
                0.00    0.00   27587/28572       std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) [57]
-----------------------------------------------
                                 256             _get_grounded_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [5]
                0.00    0.00       1/186577      parse_domain_def(LispIterator&) [31]
                0.00    0.00       1/186577      parse_problem_def(LispIterator&) [26]
                0.00    0.00       1/186577      std::_Hashtable<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >, std::allocator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, std::__detail::_Identity, std::equal_to<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >, hash_unordered_set, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_Hashtable<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const*>(std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const*, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const*, unsigned long, hash_unordered_set const&, std::equal_to<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > const&, std::allocator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > const&, std::integral_constant<bool, true>) [34]
                0.00    0.00       2/186577      _parse_domain_helper(LispIterator&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [42]
                0.00    0.00       4/186577      parse_action_stmt(LispIterator&) [32]
                0.00    0.00       4/186577      _ground_actions(std::vector<Action, std::allocator<Action> >&, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::unordered_set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [10]
